Card 180: 71  9 76 19 38  1 23 63 45 89 | 14 20 83 65 88 50  3 16 47 77 48 59 55 98 97  8 53 39 82 73 62 11  4 28 56
Card 181:  8 79 95 19 56 64 51 10 92 66 | 29 33 57 77  9 98 90 76 42 89 52 94 47 15 70 78 80 32 71 75 14 93 11 16  4
Card 182: 41 13 46 42 45 61 40 70 21 80 | 84 21 69 80 29 25 13 43 45 70 57 99 41 39 50 42 40 46 11 66 61 20 74 75 26
Card 183: 78 12  3 97 22 21 53 83 82 75 | 33 21  3 36 42 60 10 56 40 87 88 69 97 65 50 83 12 78 53 22 61 75 25 92 82
Card 184: 47  1 26 10 90 17 22  7 49 16 | 10  5 16 53 40 81  1  7 76 26  9 74 49 44 59 56 47 14 82 30 17 22 65 90 15
Card 185: 63  5 84 69 73 44 94 86 75 79 | 17 22 98 88 50 93 96 87 38 54 81  6 83 64 99 48 18 82 52 11  4 33 72 37 60
Card 186: 37 74 76  3 68 97 55 59 42 23 | 67 47 82 55 53  3 68 13 44 60 62 37 42 63 75 61 93 87 76 51 59 97 84 74 99
Card 187: 25 62 26 41 91 55 89 58 90 50 | 43  5 32 26 91 62 89 41 87 94 48 60 58 16 44 24 90 28 11 10 66 50 85 55 25
Card 188: 82 46 29 70 17 49 31 71 61 42 | 80  3  7 66 87 71 82 21 99 67 29 96  5 31 13 17 69 47 32 42 46 92 70 22 49
Card 189: 68 86 63  6 56 55 53 87 18  4 |  9 74 53 90 20 73 26 86 76 79 91 63 92 50  6  4 68 35 56 48 21 46 44 62 80
Card 190: 85 16 79 27 67 93 66 90 14 15 | 27 84 99 16 40 55 97 95 89 38 28 46 88 13 63 60 96 92 30  6  2 64 43 69 10
Card 191: 61 69 58 10 63 29 92 70 57 65 | 88 79 86 89 75 52 92 70 25 26 73 71 29 10 93 57  7 58 51 84  8 67 21 85  5
Card 192: 57 33  7 82 64 81 61 23 58 12 | 80 58 81 82 75 50 92 33 20 95 61 53 56 40 19 62 13 79 57 73 60 18 54 85  8
Card 193:  3 19 86 33 83 58 27 68 53 96 | 72 33 51 93  1 81 25 68 85 37 73 63 27  4 65 60  6 79 17 43 36 41  3 67 28
Card 194: 54 33 59 27  9 25 69 80 48 37 | 37 86 38 79 44 48 57 84  5 73 20  4 31 85  2 25 19 33 61 32 89 91 76 72 45
Card 195: 63 23 43 87 14 85 82 46 19 54 | 91 19 79 59 56 67  6 20 70 26 37 63 53 32 42 18 46 17 35 94 69 84 96 72 13
Card 196: 11 86 29 39 65 76 95 40 26 98 | 51 88 69 75 46 79 37 14 48 43 41 70 64 58 55 95  6 26 60 80 17 85  8 57 38
Card 197: 94 22 97  6 26 74 51 90  9 45 | 72 63 80 58 59 64 81 96 24 91 69 82 29 86 47 35 76 27  4 38 36 42 67 62 93
Card 198: 76 46  7 94 90  2 95 25 29 26 | 17 13 62 43 24  4 56 30  5 20 65 40 10 45 91 15  9 93 73 53 42 68 75 55 51
